,slug,type,available,bundled,vendor,brand,collections,catalogs,thumbnail,name,summary,description,notices,price,discount,taxCategories,shipping,options,bundles,model_name,weight,dimension,payload,reach,autonomous,warranty,related_doc_url_1,related_doc_url_2,related_doc_url_3,related_doc_url_4,related_doc_url_5,related_doc_url_6,meta
https://www.cobotwebshop.com/en/product/hex_screwset_v2/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/serviceset-optoforce-screws.jpg,{'0': 'HEX  screw set V2'},"{'0': 'On robot', '1': 'onrobot', '2': 'optoforce'}",{'0': 'This screw set for the HEX-E and HEX-H is used for (current) V2 Force / Torque sensors. The set consists of:'},"[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-HEX-SS2'},{},{'Weight': '1.00000000 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/hex_screwset_v1/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/serviceset-optoforce-screws.jpg,{'0': 'HEX screw set V1'},"{'0': 'screwset', '1': 'screwset'}",{'0': 'This screw set for the HEX-E and HEX-H is suitable for V1 (previously OptoForce) Force / Torque sensors. The set consists of:'},"[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-HEX-SS'},{},{'Weight': '1.00000000 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/hex_connectionset/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/serviceset-connection-hex.jpg,{'0': 'Hex connection set'},"{'0': 'On robot', '1': 'onrobot'}","{'0': 'The Connection set for the Force / Torque sensors HEX-E and HEX-H consists of:', '1': 'Individual items are available on request.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-HEX-CS'},{},{'Weight': '1.00000000 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/vg10-filter-kit/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/vg10-filterkit.jpg,{'0': 'VG10 Filter kit'},{},{'0': 'The Filter kit for the VG10 vacuum gripper consists of:'},"[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-VG10-FK'},{},{'Weight': '1.00000000 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/vg10-suction-cups/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/2019/02/VG10-suction-cups-500x500-1.png,{'0': 'VG10 suction cups'},{},"{'0': 'Extra suction cups for the VG10 vacuum gripper. Available sizes (diameter) are:', '1': '15mm'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}","{'0': 'Choose an option', '1': '15mm'}","[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-VG10-SC'},{},"{'Weight': '0.25000000 kg', 'Maat doorsnee': '15mm'}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/rg6_serviceset/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/serviceset-rg.jpg,{'0': 'RG6 spare parts'},"{'0': 'grijper', '1': 'gripper', '2': 'On robot', '3': 'onrobot', '4': 'universal robots'}","{'0': 'The content of a serviceset for the RG6 gripper consists of:', '1': 'A loose set of fingertips is available on request.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-RG-SS6'},{},{'Weight': '0.50000000 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/rg2_serviceset/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/serviceset-rg.jpg,{'0': 'RG2 spare parts'},"{'0': 'grijper', '1': 'gripper', '2': 'On robot', '3': 'onrobot', '4': 'universal robots'}","{'0': 'The content of a serviceset for the RG2 gripper consists of:', '1': 'A set loose fingertips are available on request.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-RG-SS2'},{},{'Weight': '1.00000000 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/glue-kit/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/kit-kit.png,{'0': 'Glue kit'},{},"{'0': 'This upgrade kit for applying glues and sealants turns your robot arm into a tireless and efficient glue or sealant applicator. A human cannot apply constant pressure for a whole day; a cobot can. For applying glue and sealing, a constant pressure means a constant quality and less waste. Moreover, a cobot will continue working during brakes, and after working hours, making it possible to increase your production.', '1': 'The upgrade kit for applying glues and sealants consists of a retainer for a refilllable cartridge and is suitable for cobots with an iso flange.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-KI'},{},{'Weight': '2 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/finger_kit/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/2018/09/Fingerkit-500x500-1.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/Fingerkit_weiss.jpg",{'0': 'Finger kit'},{},"{'0': 'The Gripkit E1 and E2 are delivered without gripper fingers. The Finger kit was developed so that you can create your own custom fingers. This kit consists of a basic element, spacer, corner element and a T-element with all required bolts. This allows you to make different configurations with the gripper fingers.', '1': 'Suitable for:'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{'0': 'Choose an option'},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-G-FK'},{},"{'Weight': '1 kg', 'Type grijper': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/qc_10/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/Quick_changer_01.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/Quick_changer_02.png,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/QC10.jpg",{'0': 'QC10 Quick Changer'},{'0': 'Quick changer'},"{'0': 'This quick changing system enables the fast and simple changing of tools on your cobot. It has no sharp edges and is completely collaborative. A quick changing system shortens your productie set-up time.', '1': 'The QC10 is flexible, weighs only 200g and has a nominal load capacity of 10kg. The easy locking mechanism has an extra locking structure and retaining springs. With a respeatability of approx. 0,02 mm, you can change tools accurately. The set consists of 1 robot part and 2 tool parts. Several tools can be ordered as an option.', '2': 'ISO 9409-1 certified, type 50-4-M6, compatible with flanges. The system contains everything you need to go to work quickly.', '3': 'Suitable for:', '4': '3'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}","{'0': 'Choose an option', '1': '3'}","[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-W-QC10'},{},"{'Weight': '0.202 kg', 'Aantal bovendelen': '3'}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/ur-joint-covers/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/ur-kap.png,{'0': 'UR joint covers'},{},{'0': 'Set of 6 blue covers for the joints of the cobots from Universal Robots. Check the right model when you order.'},"[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{'0': 'Choose an option'},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-UR-K'},{},"{'Weight': '1 kg', 'Type UR': ''}",{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/3dprinter/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/3d-print-kit.jpg,{'0': '3D print kit'},{},{'0': 'This upgrade kit turns your cobot into a 3D printer. The kit consists of the print head with all accessories. 3D print larger products than via standard 3D printers.'},"[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-3D'},{},{'Weight': '3.00000000 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/screwfeed-kolver/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/schroeftoevoer-kolver.jpg,{'0': 'Screw feed Kolver'},"{'0': 'kolver', '1': 'schroefmachine', '2': 'schroeven'}","{'0': 'The robotarm needs a stable supply of screws for a screw application. This is possible with this automatic screw feed that uses a horizontal, shock-resistant feeder, which reduces the risk of jamming. It is suitable for a wide range of screws of different material and shape. The screw feed supports a varied range of functions and is available in different sizes.', '1': 'This screw feed works with a magnetic holder.', '2': 'Would you like to order this product?Contact us and mention the diameter and length of the screw-thread.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-T-STK'},{},{'Weight': '1.5 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/collaborative-kit/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/coll-set.jpg,{'0': 'Collaborative kit'},{'0': 'youring'},"{'0': 'With this collaborative kit, your robot arm becomes maximally collaborative. The kit consists of:'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-CK'},{},{'Weight': '3 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/welding_kit/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/tig-lassen.jpg,{'0': 'Welding kit'},{},{'0': 'The kit consists of:'},"[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-LK'},{},{'Weight': '40 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/teach_pendant/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/UR_teach-pendant.jpg,"{'0': 'Teach pendant UR3, UR5 or UR10'}","{'0': 'teach pendant', '1': 'universal robots'}","{'0': 'Do you have a broken of defect screen for your UR cobot? You can replace it yourself with the teach pendant service kit. We could also send our service engineer of Olmia Robotics to do it for you, feel free to contact us.', '1': 'To prevent it from happening again: order a teach pendant protector.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-TP'},{},{'Weight': '4.50000000 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/screw-robot/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/schroefrobot.jpg,{'0': 'The screw robot'},"{'0': 'cobots', '1': 'combinatie'}","{'0': 'The screw robot is a turnkey robot system for a screw application of the cobot. Screw driving in a production or assembly requires precision, consistency and an arm that does not get tired. The cobot can and does have that. This system consists of an UR3 with screw unit, incl. Controller, screw feed and table on which the screw robot stands.', '1': 'Are you looking for a different configuration, please contact us.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-C-SR'},{},{'Weight': '45.00000000 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/flexible-employee/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]",https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/ER5.jpg,{'0': 'The flexible employee'},"{'0': 'cnc machines', '1': 'easyrobotics', '2': 'easyrobotics', '3': 'onrobot', '4': 'optoforce', '5': 'systeem', '6': 'universal robots'}","{'0': 'The turnkey system ‘The flexible employee’ consists of an ER5, UR5 with On Robot RG2 gripper and OnRobot (OptoForce) Force / Torque sensor. Ideal for deploying an additional employee wherever and whenever desired.', '1': 'Are you looking for a different configuration, please contact us.'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}",{},"[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-C-FM'},{},{'Weight': '80.00000000 kg'},{},{},{},{},{},{},{},{},{},{},object
https://www.cobotwebshop.com/en/product/mek/,,custom,,,,,[],"[{'title': {}, 'description': {}, 'image': ''}]","https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/MEK.jpg,https://www.cobotwebshop.com/wp-content/uploads/nc/catalog/demo/product/MEK-doorsnede.png",{'0': 'MEK'},{'0': 'gripper'},"{'0': 'MEK Multi-Energy-Coupling for air and electric connections.', '1': 'The MEK upper part is mounted on the MGW top. The MEK base is connected to the MGW base. The MEK is automatically coupled by the mechanical connection of the changing system.', '2': 'Advantages:\xa0\xa0\xa0\xa0•\xa0\xa0\xa0 Simultaneous production of a mechanical, pneumatic and electrical connection•\xa0\xa0\xa0 Can withstand 50,000 alternating cycles•\xa0 \xa0 Individual wiring•\xa0 \xa0 Coding of the interchangeable parts', '3': '1, 3, 3'}","[{'slug': '', 'title': {}, 'items': [{'title': {}, 'description': {}}]}]","{'original': '', 'type': ''}","{'type': '', 'value': ''}",[],"{'methods': [], 'calculation': ''}","{'0': 'Choose an option', '1': '1', '2': '3', '3': '3'}","[{'required': '', 'name': {}, 'items': [{'product': '', 'variant': ''}]}]",{'0': 'OR-D-MEK'},{},"{'Weight': '1.00000000 kg', 'Aantal bovendelen': '1, 3, 3'}",{},{},{},{},{},{},{},{},{},{},object
